"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","SHAPE_LEN","COMUNE_u","COD_COM_6d","COD_REG20","COD_REG21","NOME_NUTS2","DEN_REG","NUTS2","DEN_RIP","COD_REGIONE","reg_file","new_code"
4,17,77,0,77,77025,"077025","San Giorgio Lucano",NA,0,40755.0341493,"SAN GIORGIO LUCANO","077025","170","170","Basilicata","Basilicata","ITF5","Sud","Basilicata","Basilicata","077025"
4,17,77,0,77,77018,"077018","Nova Siri",NA,0,41792.6513081,"NOVA SIRI","077018","170","170","Basilicata","Basilicata","ITF5","Sud","Basilicata","Basilicata","077018"
4,17,77,0,77,77021,"077021","Policoro",NA,0,37411.1187086,"POLICORO","077021","170","170","Basilicata","Basilicata","ITF5","Sud","Basilicata","Basilicata","077021"
4,17,77,0,77,77026,"077026","San Mauro Forte",NA,0,56694.579467,"SAN MAURO FORTE","077026","170","170","Basilicata","Basilicata","ITF5","Sud","Basilicata","Basilicata","077026"
4,17,77,0,77,77008,"077008","Ferrandina",NA,0,70399.077936,"FERRANDINA","077008","170","170","Basilicata","Basilicata","ITF5","Sud","Basilicata","Basilicata","077008"
4,18,78,0,78,78025,"078025","Cariati",NA,0,34171.9039238,"CARIATI","078025","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078025"
4,18,78,0,78,78016,"078016","Bianchi",NA,0,35724.6690107,"BIANCHI","078016","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078016"
4,15,65,0,65,65063,"065063","Laviano",NA,0,33453.4990351,"LAVIANO","065063","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","065063"
4,13,68,0,68,68026,"068026","Nocciano",NA,0,18118.7779303,"NOCCIANO","068026","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","068026"
4,13,69,0,69,69021,"069021","Celenza sul Trigno",NA,0,23046.4418925,"CELENZA SUL TRIGNO","069021","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","069021"
3,12,56,0,56,56025,"056025","Faleria",NA,0,27446.8464888,"FALERIA","056025","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056025"
3,12,56,0,56,56028,"056028","Gradoli",NA,0,30332.5722954,"GRADOLI","056028","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056028"
3,12,56,0,56,56029,"056029","Graffignano",NA,0,32360.8888615,"GRAFFIGNANO","056029","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056029"
3,12,56,0,56,56030,"056030","Grotte di Castro",NA,0,38843.6081332,"GROTTE DI CASTRO","056030","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056030"
3,12,56,0,56,56032,"056032","Latera",NA,0,18444.4184078,"LATERA","056032","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056032"
3,12,56,0,56,56043,"056043","Piansano",NA,0,23337.9205944,"PIANSANO","056043","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056043"
3,12,56,0,56,56044,"056044","Proceno",NA,0,32115.2229172,"PROCENO","056044","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056044"
2,5,26,0,26,26004,"026004","Borso del Grappa",NA,0,29134.830312,"BORSO DEL GRAPPA","026004","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026004"
2,5,26,0,26,26077,"026077","San Zenone degli Ezzelini",NA,0,25564.3558094,"SAN ZENONE DEGLI EZZELINI","026077","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026077"
2,5,26,0,26,26078,"026078","Sarmede",NA,0,19848.1455024,"SARMEDE","026078","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026078"
2,5,26,0,26,26079,"026079","Segusino",NA,0,22676.1736521,"SEGUSINO","026079","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026079"
2,5,26,0,26,26019,"026019","Codognè",NA,0,27508.2420426,"CODOGNÈ","026019","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026019"
2,5,26,0,26,26020,"026020","Colle Umberto",NA,0,20416.171057,"COLLE UMBERTO","026020","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026020"
2,5,26,0,26,26072,"026072","San Fior",NA,0,29778.7991298,"SAN FIOR","026072","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026072"
2,5,27,227,227,27032,"027032","Salzano",NA,0,22575.7619734,"SALZANO","027032","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","027032"
1,3,17,0,17,17025,"017025","Bovezzo",NA,0,12261.4357107,"BOVEZZO","017025","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017025"
1,3,19,0,19,19045,"019045","Gabbioneta-Binanuova",NA,0,27469.2529051,"GABBIONETA-BINANUOVA","019045","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019045"
2,5,28,0,28,28006,"028006","Arre",NA,0,18109.9532021,"ARRE","028006","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028006"
2,5,25,0,25,25007,"025007","Borca di Cadore",NA,0,36663.6383951,"BORCA DI CADORE","025007","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","025007"
2,5,27,227,227,27008,"027008","Chioggia",NA,0,86932.6613023,"CHIOGGIA","027008","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","027008"
2,5,27,227,227,27010,"027010","Cona",NA,0,41875.886426,"CONA","027010","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","027010"
2,5,25,0,25,25062,"025062","Vallada Agordina",NA,0,19146.9144907,"VALLADA AGORDINA","025062","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","025062"
2,5,25,0,25,25063,"025063","Valle di Cadore",NA,0,48015.2635267,"VALLE DI CADORE","025063","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","025063"
2,5,26,0,26,26005,"026005","Breda di Piave",NA,0,38902.8354572,"BREDA DI PIAVE","026005","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026005"
2,5,26,0,26,26006,"026006","Caerano di San Marco",NA,0,18612.1477648,"CAERANO DI SAN MARCO","026006","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026006"
2,5,27,227,227,27024,"027024","Mirano",NA,0,38668.4956525,"MIRANO","027024","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","027024"
2,5,27,227,227,27025,"027025","Musile di Piave",NA,0,47011.1690813,"MUSILE DI PIAVE","027025","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","027025"
3,12,56,0,56,56026,"056026","Farnese",NA,0,33318.1641047,"FARNESE","056026","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056026"
2,6,30,0,30,30090,"030090","Reana del Rojale",NA,0,25656.7317768,"REANA DEL ROJALE","030090","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030090"
2,6,30,0,30,30099,"030099","San Daniele del Friuli",NA,0,41327.1307528,"SAN DANIELE DEL FRIULI","030099","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030099"
2,6,30,0,30,30100,"030100","San Giorgio di Nogaro",NA,0,37670.8682415,"SAN GIORGIO DI NOGARO","030100","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030100"
2,6,30,0,30,30103,"030103","San Pietro al Natisone",NA,0,34765.4697208,"SAN PIETRO AL NATISONE","030103","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030103"
2,6,30,0,30,30023,"030023","Cervignano del Friuli",NA,0,41983.2732251,"CERVIGNANO DEL FRIULI","030023","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030023"
2,8,36,0,36,36044,"036044","Soliera",NA,0,39710.4167535,"SOLIERA","036044","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036044"
2,8,36,0,36,36045,"036045","Spilamberto",NA,0,30234.5238797,"SPILAMBERTO","036045","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036045"
2,8,36,0,36,36040,"036040","Sassuolo",NA,0,43696.9536112,"SASSUOLO","036040","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036040"
2,8,36,0,36,36023,"036023","Modena",NA,1,102816.572609,"MODENA","036023","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036023"
2,8,36,0,36,36022,"036022","Mirandola",NA,0,65228.3497188,"MIRANDOLA","036022","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036022"
2,8,37,237,237,37013,"037013","Castel d'Aiano",NA,0,46179.3868068,"CASTEL D'AIANO","037013","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","037013"
2,8,36,0,36,36007,"036007","Castelnuovo Rangone",NA,0,34006.3013236,"CASTELNUOVO RANGONE","036007","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036007"
2,8,37,237,237,37016,"037016","Castel Guelfo di Bologna",NA,0,32403.272192,"CASTEL GUELFO DI BOLOGNA","037016","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","037016"
2,8,35,0,35,35036,"035036","Rubiera",NA,0,27514.6346106,"RUBIERA","035036","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035036"
2,5,28,0,28,28007,"028007","Arzergrande",NA,0,19048.4168775,"ARZERGRANDE","028007","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028007"
2,5,28,0,28,28057,"028057","Montegrotto Terme",NA,0,21889.6074938,"MONTEGROTTO TERME","028057","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028057"
2,5,28,0,28,28058,"028058","Noventa Padovana",NA,0,16855.8933323,"NOVENTA PADOVANA","028058","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028058"
2,8,36,0,36,36046,"036046","Vignola",NA,0,22598.1585329,"VIGNOLA","036046","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036046"
2,8,36,0,36,36002,"036002","Bomporto",NA,0,48712.0337574,"BOMPORTO","036002","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036002"
2,8,36,0,36,36047,"036047","Zocca",NA,0,51241.5000331,"ZOCCA","036047","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036047"
2,8,35,0,35,35029,"035029","Poviglio",NA,0,33590.0453365,"POVIGLIO","035029","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035029"
2,8,35,0,35,35030,"035030","Quattro Castella",NA,0,39394.599678,"QUATTRO CASTELLA","035030","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035030"
2,8,36,0,36,36005,"036005","Carpi",NA,0,81298.2092202,"CARPI","036005","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036005"
2,8,35,0,35,35037,"035037","San Martino in Rio",NA,0,27776.2780066,"SAN MARTINO IN RIO","035037","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035037"
2,8,35,0,35,35038,"035038","San Polo d'Enza",NA,0,33412.2490281,"SAN POLO D'ENZA","035038","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035038"
2,5,28,0,28,28059,"028059","Ospedaletto Euganeo",NA,0,29619.291464,"OSPEDALETTO EUGANEO","028059","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028059"
2,5,28,0,28,28101,"028101","Villa del Conte",NA,0,24514.943934,"VILLA DEL CONTE","028101","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028101"
2,5,28,0,28,28102,"028102","Villa Estense",NA,0,22105.4410691,"VILLA ESTENSE","028102","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028102"
2,8,36,0,36,36003,"036003","Campogalliano",NA,0,32565.8847215,"CAMPOGALLIANO","036003","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036003"
2,8,36,0,36,36004,"036004","Camposanto",NA,0,35993.3832129,"CAMPOSANTO","036004","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036004"
2,8,36,0,36,36016,"036016","Frassinoro",NA,0,50375.8007936,"FRASSINORO","036016","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","036016"
2,5,28,0,28,28103,"028103","Villafranca Padovana",NA,0,35883.2299795,"VILLAFRANCA PADOVANA","028103","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","028103"
1,3,14,0,14,14064,"014064","Tartano",NA,0,36093.0392394,"TARTANO","014064","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014064"
1,3,14,0,14,14066,"014066","Tirano",NA,0,26129.0662787,"TIRANO","014066","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014066"
1,3,14,0,14,14073,"014073","Valfurva",NA,0,68173.5972234,"VALFURVA","014073","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014073"
1,3,14,0,14,14074,"014074","Val Masino",NA,0,50080.2354047,"VAL MASINO","014074","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014074"
1,3,14,0,14,14075,"014075","Verceia",NA,0,21948.7307346,"VERCEIA","014075","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014075"
1,3,14,0,14,14076,"014076","Vervio",NA,0,18272.2030622,"VERVIO","014076","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014076"
2,4,22,0,22,22127,"022127","Nogaredo",NA,0,10079.625159,"NOGAREDO","022127","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022127"
2,4,22,0,22,22128,"022128","Nomi",NA,0,16905.0502014,"NOMI","022128","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022128"
1,3,14,0,14,14022,"014022","Civo",NA,0,25602.3331065,"CIVO","014022","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014022"
1,3,14,0,14,14023,"014023","Colorina",NA,0,18696.1227673,"COLORINA","014023","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014023"
1,3,14,0,14,14024,"014024","Cosio Valtellino",NA,0,23471.8523307,"COSIO VALTELLINO","014024","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014024"
1,3,14,0,14,14025,"014025","Dazio",NA,0,10274.5566926,"DAZIO","014025","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014025"
1,3,14,0,14,14036,"014036","Lanzada",NA,0,58815.9962507,"LANZADA","014036","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014036"
1,3,14,0,14,14038,"014038","Lovero",NA,0,19863.3097805,"LOVERO","014038","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014038"
1,3,14,0,14,14039,"014039","Mantello",NA,0,12436.4453074,"MANTELLO","014039","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014039"
1,3,14,0,14,14077,"014077","Villa di Chiavenna",NA,0,26761.4645438,"VILLA DI CHIAVENNA","014077","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014077"
1,3,14,0,14,14037,"014037","Livigno",NA,0,80199.8435714,"LIVIGNO","014037","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014037"
1,3,18,0,18,18099,"018099","Monticelli Pavese",NA,0,25230.9268436,"MONTICELLI PAVESE","018099","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018099"
1,3,18,0,18,18100,"018100","Montù Beccaria",NA,0,24973.693906,"MONTÙ BECCARIA","018100","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018100"
1,3,18,0,18,18181,"018181","Vistarino",NA,0,20473.6995715,"VISTARINO","018181","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018181"
1,3,18,0,18,18182,"018182","Voghera",NA,0,47565.5073256,"VOGHERA","018182","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018182"
1,3,18,0,18,18183,"018183","Volpara",NA,0,9449.87392909,"VOLPARA","018183","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018183"
1,3,14,0,14,14040,"014040","Mazzo di Valtellina",NA,0,25924.2122094,"MAZZO DI VALTELLINA","014040","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014040"
1,3,14,0,14,14041,"014041","Mello",NA,0,14329.7451028,"MELLO","014041","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","014041"
1,3,18,0,18,18186,"018186","Zeme",NA,0,26519.2022722,"ZEME","018186","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018186"
1,3,18,0,18,18187,"018187","Zenevredo",NA,0,10818.4622412,"ZENEVREDO","018187","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018187"
2,4,22,0,22,22147,"022147","Predazzo",NA,0,60820.9094166,"PREDAZZO","022147","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022147"
1,3,20,0,20,20035,"020035","Moglia",NA,0,38383.9661582,"MOGLIA","020035","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","020035"
1,3,20,0,20,20036,"020036","Monzambano",NA,0,29510.4689758,"MONZAMBANO","020036","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","020036"
3,9,51,0,51,51021,"051021","Lucignano",NA,0,35410.849769,"LUCIGNANO","051021","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","051021"
3,9,51,0,51,51031,"051031","Poppi",NA,0,85550.2249665,"POPPI","051031","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","051031"
2,8,34,0,34,34035,"034035","Solignano",NA,0,65994.4748922,"SOLIGNANO","034035","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","034035"
1,3,17,0,17,17172,"017172","San Gervasio Bresciano",NA,0,17195.9397358,"SAN GERVASIO BRESCIANO","017172","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017172"
1,3,18,0,18,18040,"018040","Castelnovetto",NA,0,30095.3786959,"CASTELNOVETTO","018040","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018040"
1,3,18,0,18,18041,"018041","Cava Manara",NA,0,28189.265536,"CAVA MANARA","018041","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018041"
1,3,18,0,18,18024,"018024","Broni",NA,0,38715.0425511,"BRONI","018024","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018024"
1,3,17,0,17,17161,"017161","Rezzato",NA,0,22655.1750062,"REZZATO","017161","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017161"
1,3,17,0,17,17162,"017162","Roccafranca",NA,0,26081.8853251,"ROCCAFRANCA","017162","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017162"
1,3,17,0,17,17182,"017182","Sulzano",NA,0,14134.288377,"SULZANO","017182","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017182"
3,9,50,0,50,50036,"050036","Terricciola",NA,0,38570.3166426,"TERRICCIOLA","050036","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","050036"
1,3,18,0,18,18042,"018042","Cecima",NA,0,18506.1310657,"CECIMA","018042","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018042"
1,3,18,0,18,18043,"018043","Ceranova",NA,0,11536.1800543,"CERANOVA","018043","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018043"
3,9,51,0,51,51014,"051014","Chitignano",NA,0,20285.263157,"CHITIGNANO","051014","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","051014"
2,8,35,0,35,35016,"035016","Castelnovo ne' Monti",NA,0,51748.0682261,"CASTELNOVO NE' MONTI","035016","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035016"
2,8,35,0,35,35017,"035017","Cavriago",NA,0,22472.9983039,"CAVRIAGO","035017","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035017"
1,3,18,0,18,18026,"018026","Campospinoso",NA,0,11462.5732355,"CAMPOSPINOSO","018026","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018026"
